jdate,labelProb
1388-07-05,0.6334866121930847
1388-10-12,0.8253692526705404
1388-10-13,0.802343717032867
1388-10-14,0.818510318422149
1388-10-15,0.8272601032335919
1388-10-16,0.8508738532757275
1388-10-19,0.8506573667936486
1388-10-20,0.7668802023605074
1388-10-21,0.7170129512518527
1388-10-22,0.6371843808062029
1388-10-23,0.6386614850969725
1388-10-26,0.601299608137687
1388-10-27,0.6119440830266707
1388-10-28,0.6491756721435582
1388-10-29,0.6219353591258394
1388-10-30,0.6122053210114692
1388-11-06,0.6200706061725613
1388-11-07,0.62992967804822
1388-11-10,0.6301523993318449
1388-11-11,0.6264667648750119
1388-11-12,0.664586196618403
1388-11-13,0.6918115627425092
1388-11-14,0.6879500487666617
1388-11-17,0.6719269429777864
1388-11-18,0.675888880528049
1388-11-19,0.7230307532917575
1388-11-20,0.7195592319175725
1388-11-21,0.7279534470337458
1388-11-25,0.7814635734008096
1388-11-27,0.8461372854741619
1388-11-28,0.8165528576065441
1388-12-01,0.864557716924316
1388-12-02,0.8821327075639829
1388-12-03,0.8813073721409594
1388-12-04,0.9063902648260774
1388-12-05,0.7341654778999606
1388-12-08,0.7414340124864548
1388-12-09,0.7535485466396387
1388-12-10,0.7703131939076453
1388-12-11,0.7730310768961531
1388-12-12,0.7539277933587138
1388-12-15,0.8791365696951108
1388-12-16,0.8992939283018042
1388-12-17,0.9091658329900304
1388-12-18,0.9205653857428224
1388-12-19,0.7626710899640872
1388-12-22,0.8789400896979496
1388-12-23,0.9072102533867773
1388-12-24,0.7476180459218943
1388-12-25,0.5575633430543453
1388-12-26,0.7409446326767327
1389-01-07,0.8588585687318061
1389-01-08,0.8931530573150221
1389-01-09,0.8912314529746064
1389-01-10,0.8912467154815531
1389-01-11,0.8808638318565214
1389-01-14,0.8947906477846047
1389-01-15,0.9116428287242166
1389-01-16,0.8955012407144737
1389-01-17,0.8893977549266759
1389-01-18,0.9090988298950134
1389-01-21,0.8997537154273556
1389-01-22,0.8784043582969079
1389-01-23,0.8906002460886415
1389-01-24,0.8885273175302439
1389-01-25,0.8758676458813389
1389-01-28,0.7445749541966907
1389-01-29,0.8812614769255227
1389-01-30,0.8222148657053423
1389-01-31,0.7144081349668329
1389-02-01,0.6233071983836701
1389-02-04,0.42709695833387534
1389-02-05,0.39845119025093334
1389-02-06,0.37073241051343714
1389-02-07,0.3113320912829082
1389-02-08,0.29692266947515306
1389-02-11,0.3350675554890244
1389-02-12,0.4206824631201577
1389-02-13,0.3407921347278027
1389-02-14,0.2723912577808661
1389-02-15,0.2623530822455634
1389-02-18,0.30859615725301065
1389-02-19,0.32006685579204525
1389-02-20,0.4341845514997828
1389-02-21,0.42576978544353666
1389-02-22,0.3843072973316832
1389-02-25,0.4171610597424933
1389-02-26,0.5399323492525441
1389-02-28,0.4179876530347162
1389-02-29,0.5020998215169237
1389-03-04,0.4483421252795092
1389-03-05,0.39916307407496454
1389-03-08,0.3568318032560284
1389-03-09,0.3846015937250385
1389-03-10,0.45087549422735634
1389-03-11,0.47829382703254925
1389-03-12,0.44683263867676726
1389-03-16,0.41283616881507657
1389-03-17,0.4986667130163132
1389-03-18,0.6095225136193666
1389-03-19,0.6136368243249558
1389-03-22,0.5982721338353671
1389-03-23,0.7030828570040935
1389-03-24,0.7152161492105533
1389-03-25,0.7509371909177918
1389-03-26,0.7652584463623051
1389-03-29,0.7407323271078565
1389-03-30,0.7515876630669871
1389-03-31,0.8097016765162423
1389-04-01,0.787119754443296
1389-04-02,0.779248026473483
1389-04-07,0.8058694592425227
1389-04-08,0.8475631388564567
1389-04-09,0.8486225177206644
1389-04-16,0.8295725806429549
1389-04-20,0.8495809883596036
1389-04-21,0.8427294980042431
1389-04-22,0.8337430383196578
1389-04-23,0.7543902470960732
1389-04-26,0.7578005626627456
1389-04-27,0.7521300320709359
1389-04-28,0.740697870178873
1389-04-29,0.7366398346411105
1389-04-30,0.8052285238497561
1389-05-02,0.7987496140455416
1389-05-03,0.8939614564714614
1389-05-04,0.7871466512437872
1389-05-06,0.8892994316093707
1389-05-09,0.9096005095136699
1389-05-10,0.899687525622325
1389-05-11,0.9047919438970063
1389-05-12,0.8982776068394618
1389-05-13,0.7851289992822795
1389-05-16,0.7623327729749406
1389-05-17,0.7279721208958783
1389-05-18,0.5260009522564035
1389-05-19,0.5291619707523113
1389-05-20,0.6219599367950969
1389-05-23,0.4964797641256522
1389-05-24,0.4477817480608699
1389-05-25,0.5494802910937948
1389-05-26,0.5972931198609985
1389-05-27,0.7087955600361828
1389-05-30,0.5374442078945153
1389-05-31,0.5087468632370807
1389-06-01,0.787675405454379
1389-06-02,0.8073321855966417
1389-06-03,0.7985868812607958
1389-06-06,0.8734313837650678
1389-06-07,0.9069001762337822
1389-06-08,0.6932615869214681
1389-06-09,0.8806052189086585
1389-06-13,0.8930135039901255
1389-06-14,0.7719009547858414
1389-06-15,0.6335782331948937
1389-06-16,0.49758513339426563
1389-06-17,0.4681485816107899
1389-06-21,0.4371388860287468
1389-06-22,0.3999653384127473
1389-06-23,0.4206900022828115
1389-06-24,0.3961016969589869
1389-06-27,0.3393081077158987
1389-06-28,0.3144573291217473
1389-06-29,0.4204899713775148
1389-06-30,0.4344906308411909
1389-06-31,0.486069966244101
1389-07-03,0.4713873506563628
1389-07-04,0.39117167714614576
1389-07-05,0.36910700215443965
1389-07-06,0.3780922691591
1389-07-07,0.38883017415804577
1389-07-10,0.3752898960186905
1389-07-11,0.3566105365642302
1389-07-13,0.3798871566129688
1389-07-14,0.4363704793087759
1389-07-17,0.6109434100840374
1389-07-18,0.5555360316112125
1389-07-19,0.447951119250492
1389-07-20,0.43030408818916
1389-07-21,0.4927389791519152
1389-07-24,0.6917342647285784
1389-07-25,0.6958271849009434
1389-07-26,0.6802581542511617
1389-07-27,0.6194092368837102
1389-07-28,0.7343352385591462
1389-08-01,0.7495431702272545
1389-08-04,0.7632909130014107
1389-08-05,0.7474790452117269
1389-08-08,0.7419677203400468
1389-08-09,0.6827660671520976
1389-08-10,0.7006083120444772
1389-08-11,0.726500917730888
1389-08-12,0.7129264542987572
1389-08-15,0.7456923859906439
1389-08-16,0.7144411833031536
1389-08-17,0.7016195693799184
1389-08-18,0.7067730412520561
1389-08-19,0.7161018177131914
1389-08-22,0.7390031531225099
1389-08-25,0.7253579212861292
1389-08-29,0.6739245517059296
1389-08-30,0.6942619911017356
1389-09-01,0.6916795332508676
1389-09-02,0.7788244304713642
1389-09-03,0.8382006430578036
1389-09-06,0.775992957079073
1389-11-06,0.8364780210804358
1389-11-09,0.8253139167128721
1389-11-10,0.8448200696944754
1389-11-11,0.8674538332466033
1389-11-12,0.8679389134571436
1389-11-16,0.8990475469749383
1389-11-17,0.8798528967765388
1389-11-30,0.684791821689107
1389-12-01,0.5837681346525508
1389-12-03,0.5729660194318824
1389-12-04,0.7517413702794535
1389-12-07,0.828895714641748
1389-12-08,0.8871314943052442
1389-12-09,0.7053046776839745
1389-12-10,0.6043405403818043
1389-12-11,0.7073531099134726
1389-12-14,0.8107489731171854
1389-12-15,0.80994356156556
1389-12-16,0.8221635517928717
1389-12-17,0.7693291005414336
1389-12-18,0.8756020214922883
1389-12-21,0.8625786948052039
1389-12-22,0.8359386106694591
1389-12-23,0.9068024698817199
1389-12-24,0.9024397045658774
1389-12-25,0.8893735694417702
1389-12-28,0.8653209975644796
1390-01-06,0.8731545086331358
1390-01-07,0.8069626847115559
1390-01-08,0.8202279833949231
1390-01-09,0.7301553045250196
1390-01-10,0.49492178113719976
1390-01-14,0.47141582304821533
1390-01-15,0.6902024578706194
1390-01-16,0.8183306048356217
1390-01-17,0.869541956517608
1390-01-20,0.6507017056788891
1390-01-21,0.4940714088080098
1390-01-22,0.4269633946084694
1390-01-23,0.41180235578895763
1390-01-24,0.37811857623300005
1390-01-27,0.401438554363783
1390-01-28,0.3177869579251572
1390-01-29,0.27503509752636207
1390-01-30,0.29653855770255716
1390-01-31,0.39288140694709955
1390-02-03,0.38276782462976816
1390-02-04,0.3814733649485518
1390-02-05,0.273168601725401
1390-02-06,0.29035361943382426
1390-02-07,0.3269886872708902
1390-02-10,0.27550141570711545
1390-02-11,0.4943812271267739
1390-02-12,0.5646588885700714
1390-02-13,0.5951769828256084
1390-02-14,0.6777628256326427
1390-02-18,0.6316300319517361
1390-02-19,0.7033408925906219
1390-02-20,0.7405686877565939
1390-02-21,0.7212758554773734
1390-02-24,0.6611170409181619
1390-02-25,0.5631320841962862
1390-02-26,0.6732513185342095
1390-02-27,0.6693839721481061
1390-02-28,0.8360770080746747
1390-02-31,0.863290765469859
1390-03-01,0.8650190184804666
1390-03-02,0.7774773703900832
1390-03-03,0.5885407649902769
1390-03-04,0.4668005624314822
1390-03-07,0.45588740857946675
1390-03-08,0.413683808596819
1390-03-09,0.515389299623279
1390-03-10,0.5515283697708017
1390-03-17,0.5847618947004549
1390-03-18,0.8484860194780366
1390-03-21,0.6669942197791686
1390-03-22,0.724513663016865
1390-03-23,0.73420868070146
1390-03-24,0.4771034299612074
1390-03-25,0.47797584667284376
1390-03-28,0.527758406106683
1390-03-29,0.46593102989147617
1390-03-30,0.5308267021996316
1390-03-31,0.4472605312172182
1390-04-01,0.4508793727580835
1390-04-04,0.3813588967007749
1390-04-05,0.42340775592435265
1390-04-06,0.46241033615849114
1390-04-07,0.44016222735792654
1390-04-08,0.600427352566284
1390-04-11,0.6076388228578187
1390-04-12,0.6085699927733008
1390-04-13,0.581341200978383
1390-04-14,0.5901822868139013
1390-04-15,0.5865521986475614
1390-04-18,0.5720790567493237
1390-04-19,0.6580006349070531
1390-04-20,0.6582508650391765
1390-04-21,0.6868436480954555
1390-04-22,0.6701151519368366
1390-04-25,0.6697133727864073
1390-05-03,0.7650571612291809
1390-05-04,0.8726354172999269
1390-05-05,0.7626455848617165
1390-05-08,0.760833753038896
1390-05-09,0.6290520808631447
1390-05-10,0.8452966762886099
1390-05-11,0.8697128347518209
1390-05-12,0.876469435072928
1390-05-15,0.5979055025165895
1390-05-16,0.6217929491970424
1390-05-17,0.605870617600944
1390-05-18,0.5792774070105166
1390-05-19,0.6569066408886514
1390-05-22,0.570445702903688
1390-05-23,0.5997641077054596
1390-05-24,0.5101510232434093
1390-05-25,0.45745551183753247
1390-05-26,0.8142038009355
1390-05-29,0.7478344710493567
1390-05-30,0.7869430040273306
1390-06-01,0.8905059487912049
1390-06-02,0.7565169759205091
1390-06-05,0.772192886877945
1390-06-06,0.6932623657873156
1390-06-07,0.8867201848970617
1390-06-08,0.8818396422754415
1390-06-12,0.8491590057712282
1390-06-13,0.784886433661146
1390-06-14,0.830509111376078
1390-06-15,0.8756606635781077
1390-06-16,0.8662679932114182
1390-06-19,0.7351600632549711
1390-06-20,0.7984138645181027
1390-06-21,0.7681566710024331
1390-06-22,0.4633665847111808
1390-06-23,0.46091156658220384
1390-06-26,0.46001124118704223
1390-06-27,0.42986579577615586
1390-06-28,0.4253063576045736
1390-06-29,0.39656963129611195
1390-06-30,0.40579482490225727
1390-07-03,0.3050306504611772
1390-07-04,0.27550912814368567
1390-07-05,0.3671976506684363
1390-07-06,0.3063020838412136
1390-07-09,0.31265143245746946
1390-07-10,0.28673057027150656
1390-07-11,0.20734409601070208
1390-07-12,0.23986004670787126
1390-07-13,0.25379563023736723
1390-07-16,0.25474405235792075
1390-07-17,0.21852566911603472
1390-07-18,0.2773385975066239
1390-07-19,0.4676557501365202
1390-07-20,0.29624537043827454
1390-07-23,0.1818281455526093
1390-07-24,0.18207044142149656
1390-07-25,0.29825319391682587
1390-07-26,0.29576846026087455
1390-07-27,0.2791970719790477
1390-07-30,0.18742978181989695
1390-08-01,0.18685890636549304
1390-08-02,0.15099502468160933
1390-08-03,0.24560089485767203
1390-08-04,0.1460721571764633
1390-08-07,0.1429551984924435
1390-08-08,0.14191145586738496
1390-08-09,0.1423496974438882
1390-08-10,0.17308682009882104
1390-08-11,0.1729516187989083
1390-08-14,0.15724375265442916
1390-08-15,0.17232701712182044
1390-08-17,0.1673293862980953
1390-08-18,0.3605694013855048
1390-08-21,0.28542854623939823
1390-08-22,0.20113942720166678
1390-08-23,0.26250911173402036
1390-08-25,0.26675132518234984
1390-08-28,0.34831341193276877
1390-08-29,0.3837433375568545
1390-08-30,0.3155986017498779
1390-09-01,0.29841047005035204
1390-09-02,0.2944964731991427
1390-09-05,0.29684490407346686
1390-09-06,0.4302926722479428
1390-09-07,0.5321572175261671
1390-09-08,0.6528681752756225
1390-09-09,0.6688077953971607
1390-09-12,0.7455064821163813
1390-09-13,0.8274870128180143
1390-09-16,0.8299782386086912
1390-09-19,0.8071513085306891
1390-09-20,0.7843838756697298
1390-09-21,0.781332715447551
1390-09-22,0.7852891212682354
1390-09-23,0.7773118920980072
1390-09-26,0.6721616032271452
1390-09-27,0.716451217882529
1390-09-28,0.7493431772940494
1390-09-29,0.7501526076080103
1390-09-30,0.7199265137681594
1390-10-03,0.6419344907446307
1390-10-04,0.7112284323122258
1390-10-05,0.713227191935302
1390-10-06,0.6354103265867268
1390-10-07,0.6416133021755794
1390-10-10,0.7808111464685682
1390-10-11,0.8096135628528808
1390-10-12,0.8001920385801615
1390-10-13,0.8736252909712267
1390-10-14,0.8417821374829167
1390-10-17,0.7920791072322071
1390-10-18,0.8422650349443307
1390-10-19,0.871241920233164
1390-10-20,0.7532610726468492
1390-10-21,0.745486165906102
1390-10-25,0.8397035238168694
1390-10-26,0.7617879549178983
1390-10-27,0.6039352279120552
1390-10-28,0.7101787132000511
1390-11-01,0.6853141526637371
1390-11-03,0.5432583630359004
1390-11-05,0.4801632721023705
1390-11-08,0.5998533944847516
1390-11-09,0.5111047356194858
1390-11-10,0.5547071899341274
1390-11-11,0.6756002683765401
1390-11-12,0.6579661219502515
1390-11-15,0.5972519513605835
1390-11-16,0.37995520105893177
1390-11-17,0.28609356221469623
1390-11-18,0.26029674077460896
1390-11-19,0.3403416728836345
1390-11-23,0.2874027737103993
1390-11-24,0.20725538131117163
1390-11-25,0.2641214824503219
1390-11-26,0.46877128539488444
1390-12-02,0.3322349174755696
1390-12-03,0.3658965943874013
1390-12-06,0.40917393236588023
1390-12-07,0.4500182893350269
1390-12-08,0.6950154211180605
1390-12-09,0.6815406111091017
1390-12-10,0.6224169166687402
1390-12-13,0.6823433339048298
1390-12-14,0.6278304650436008
1390-12-15,0.6477956414597101
1390-12-16,0.6197533508032552
1390-12-17,0.7652568681146589
1390-12-20,0.7358053690454522
1390-12-21,0.7926590134230245
1390-12-22,0.6954365137294124
1390-12-23,0.7099359554630611
1390-12-24,0.7180991925145991
1390-12-27,0.7672434765374896
1390-12-28,0.7647856779949489
1391-01-05,0.8626806658779561
1391-01-06,0.8966312522337768
1391-01-07,0.8507638090447084
1391-01-08,0.8478988105266368
1391-01-09,0.841248050646541
1391-01-14,0.7308176854350793
1391-01-15,0.6326081885156936
1391-01-16,0.6954489611553463
1391-01-19,0.6541055712891413
1391-01-20,0.7176468205980182
1391-01-21,0.790565940502413
1391-01-22,0.859444842949611
1391-01-23,0.8632687725624008
1391-01-26,0.8436235196658066
1391-01-27,0.8046302738511387
1391-01-28,0.6952033313982613
1391-01-29,0.5790438280174277
1391-01-30,0.5715130808782993
1391-02-02,0.5106514819027096
1391-02-03,0.40854193686580775
1391-02-04,0.37472902869842983
1391-02-05,0.397518749410177
1391-02-09,0.37270419638292046
1391-02-10,0.3067181353019904
1391-02-11,0.24706359347997317
1391-02-12,0.244814351954007
1391-02-13,0.22609956171264603
1391-02-16,0.16630102863965263
1391-02-17,0.17092531282171053
1391-02-18,0.15697758673770293
1391-02-19,0.18244010985236336
1391-02-20,0.1526897418452875
1391-02-23,0.12563231231365463
1391-02-24,0.12006187466102415
1391-02-25,0.2211979504934206
1391-02-26,0.12055144008477661
1391-02-27,0.12231537809727808
1391-02-30,0.11946403443488428
1391-02-31,0.1175251709755877
1391-03-01,0.22107300560202048
1391-03-02,0.2687791306946349
1391-03-03,0.38197855320502744
1391-03-06,0.2598210126329817
1391-03-07,0.24450244273695892
1391-03-08,0.156226748527258
1391-03-09,0.1565895311281111
1391-03-10,0.14811515478164833
1391-03-13,0.11829213566346494
1391-03-16,0.12042747683865647
1391-03-17,0.11500255042456795
1391-03-20,0.12021138179854406
1391-03-21,0.13099356854898755
1391-03-22,0.26067445374543274
1391-03-23,0.1363950323024529
1391-03-24,0.21264079495096952
1391-03-27,0.15159154539991665
1391-03-28,0.12211751333370725
1391-03-30,0.13551754770958874
1391-03-31,0.14935385550556518
1391-04-03,0.12410604178652727
1391-04-04,0.17188768230063284
1391-04-05,0.18352113250699703
1391-04-06,0.1628938512595715
1391-04-07,0.2185180941223615
1391-04-10,0.2577148160208071
1391-04-11,0.23815478548509383
1391-04-12,0.26756387417727684
1391-04-13,0.22229055735064965
1391-04-14,0.23097735326240199
1391-04-17,0.21659445788232662
1391-04-18,0.250471288443336
1391-04-19,0.26919483132328365
1391-04-20,0.2728205198049197
1391-04-21,0.2752165898125354
1391-04-24,0.3936036981986128
1391-05-11,0.34120822810890333
1391-05-14,0.37702086071636903
1391-05-15,0.38587922340326053
1391-05-16,0.39597580249940156
1391-05-17,0.4584961167695284
1391-05-18,0.5096470249493537
1391-05-21,0.6789009564325396
1391-05-22,0.6232045403557609
1391-05-23,0.7970241104660536
1391-05-24,0.8786273958473348
1391-05-25,0.8852713393112422
1391-05-28,0.8996928384347003
1391-05-31,0.8824316132070373
1391-06-01,0.8795850265178078
1391-06-04,0.8867217993368124
1391-06-05,0.8612321481691347
1391-06-06,0.8577993342367145
1391-06-12,0.882261906387239
1391-06-13,0.8791383075019928
1391-06-14,0.8461264425689355
1391-06-15,0.7986026133728674
1391-06-18,0.8139254215421606
1391-06-19,0.6416158530237955
1391-06-20,0.7783023477006205
1391-06-21,0.6972948553538477
1391-06-25,0.7798566714856625
1391-06-26,0.8037482142880867
1391-06-27,0.7732834911234903
1391-06-28,0.7376100022644201
1391-06-29,0.6689390705600256
1391-07-01,0.8333921983973406
1391-07-02,0.8575637759233364
1391-07-03,0.8142129853303934
1391-07-04,0.8204593623152873
1391-07-05,0.8940105550554197
1391-07-08,0.8974848397105721
1391-07-09,0.7834381070463191
1391-07-10,0.6363536276260978
1391-07-11,0.8624228665907463
1391-07-12,0.7775608401458665
1391-07-15,0.798308670527407
1391-07-16,0.8573341892935491
1391-07-17,0.8829893780410047
1391-07-18,0.7064325653684338
1391-07-19,0.5189609164559873
1391-07-22,0.49190308846269626
1391-07-23,0.5213953485659699
1391-07-24,0.6437491393257653
1391-07-25,0.6870843028544137
1391-07-26,0.8393241288532354
1391-08-01,0.769278340206794
1391-08-02,0.6696228336199178
1391-08-03,0.7453296895768119
1391-08-06,0.7132969085987014
1391-08-07,0.5942902378804512
1391-08-08,0.4689856240555733
1391-08-09,0.4403768662992558
1391-08-10,0.41928891272398267
1391-08-14,0.405740932169515
1391-08-15,0.401307591830306
1391-08-16,0.43290297168320857
1391-08-17,0.5041255053153074
1391-08-20,0.4542857988254804
1391-08-21,0.42936677084749686
1391-08-22,0.35343370992926204
1391-08-23,0.4549366521131742
1391-08-24,0.5375933243050771
1391-08-27,0.3910542870733717
1391-08-28,0.3022720797722646
1391-08-29,0.29214405798066617
1391-08-30,0.3749122543889496
1391-09-01,0.42954716578118085
1391-09-06,0.54645692487829
1391-09-07,0.6798425962723036
1391-09-08,0.6548264736878637
1391-09-11,0.782256418125301
1391-09-12,0.740267794620412
1391-09-13,0.7192735436102365
1391-09-14,0.8581723984801274
1391-09-15,0.8807890954568752
1391-09-18,0.8383405225574858
1391-09-19,0.8669785491045348
1391-09-20,0.7825724323623999
1391-09-21,0.735620391685005
1391-09-22,0.7139534339811653
1391-09-25,0.7370991422507349
1391-09-26,0.8744726316883907
1391-09-27,0.8633161847941229
1391-09-28,0.839472818639504
1391-09-29,0.7279283020847271
1391-10-02,0.7238162683160827
1391-10-03,0.8104957396853207
1391-10-04,0.7373201810834472
1391-10-05,0.49296268356485945
1391-10-06,0.6794600340051128
1391-10-09,0.4393810940637981
1391-10-10,0.41508755358865124
1391-10-11,0.5711307399050605
1391-10-12,0.42023336357295643
1391-10-13,0.3983117079125419
1391-10-17,0.38908269327024175
1391-10-18,0.43378115456807503
1391-10-19,0.4355849305469053
1391-10-20,0.525031889009712
1391-10-24,0.4859108243308625
1391-10-25,0.7525152168784036
1391-10-26,0.6052509540973834
1391-10-27,0.6148096330441555
1391-10-30,0.4258506232692604
1391-11-01,0.33010281270149505
1391-11-02,0.2813280379452469
1391-11-03,0.3141127239502502
1391-11-04,0.43478765016445814
1391-11-07,0.41247687778404807
1391-11-08,0.3148011342832476
1391-11-09,0.34786464301822034
1391-11-11,0.24452303641850495
1391-11-14,0.2577069864605727
1391-11-17,0.25558603153698434
1391-11-18,0.5139331084627857
1391-11-21,0.5305936980980277
1391-11-23,0.5417515648643795
1391-11-24,0.4701251672317467
1391-11-25,0.44233079173730583
1391-11-28,0.4247864680976429
1391-11-29,0.443286789036671
1391-11-30,0.4093511430532921
1391-12-01,0.40105572792142374
1391-12-02,0.383691965672614
1391-12-05,0.33642205047515167
1391-12-06,0.25651468846586617
1391-12-07,0.29265014717789656
1391-12-08,0.3503426425518896
1391-12-09,0.3602736616724225
1391-12-12,0.2504478449977228
1391-12-13,0.2602639152578559
1391-12-14,0.2409947610455509
1391-12-15,0.24453008925858347
1391-12-16,0.3089700569339098
1391-12-19,0.28671860360969964
1391-12-20,0.5501923680543741
1391-12-21,0.4200105432339966
1391-12-22,0.5136135834389811
1391-12-23,0.5690084073153888
1391-12-26,0.45791172469801056
1391-12-27,0.36406214963038025
1391-12-28,0.5431180887792241
1392-01-05,0.6192880940748243
1392-01-06,0.59646956509024
1392-01-07,0.5242201687477059
1392-01-10,0.5180646437018712
1392-01-11,0.4538375135876212
1392-01-14,0.3751148392649227
1392-01-17,0.3702290153308133
1392-01-18,0.305378443345558
1392-01-19,0.36558328796671846
1392-01-20,0.36532409242320296
1392-01-21,0.3429322959653117
1392-01-24,0.2833007285264489
1392-01-26,0.2895820816916473
1392-01-27,0.3234277180654963
1392-01-28,0.2630100964256735
1392-01-31,0.23119176176545048
1392-02-01,0.36418496980405
1392-02-02,0.5822298461490567
1392-02-03,0.7187142925648765
1392-02-04,0.655162021903944
1392-02-07,0.6739809686534679
1392-02-08,0.6124472087340563
1392-02-09,0.7485623071964556
1392-02-10,0.6915033891277089
1392-02-11,0.6886661350490293
1392-02-14,0.7569708415259419
1392-02-15,0.675358851216692
1392-02-16,0.5916321098304335
1392-02-17,0.4633852476483594
1392-02-18,0.44877456466453314
1392-02-21,0.464693350279338
1392-02-22,0.4444938068393626
1392-02-23,0.3176690640469189
1392-02-24,0.28528493200817845
1392-02-25,0.25619039331326043
1392-02-28,0.25306887020950636
1392-02-29,0.4077561812706849
1392-02-30,0.3626640513819871
1392-02-31,0.4106481422162496
1392-03-01,0.3940267186081757
1392-03-04,0.5356337718654097
1392-03-05,0.6005268264978512
1392-03-06,0.5223711884718198
1392-03-07,0.5243178992807631
1392-03-08,0.6908387216253327
1392-03-11,0.6670423382707666
1392-03-12,0.666908451216735
1392-03-13,0.629069024753271
1392-03-18,0.5734144345068258
1392-03-19,0.6006860206384236
1392-03-20,0.6040763611998459
1392-03-21,0.7113677709347884
1392-03-22,0.800217566237378
1392-03-25,0.8113797303030539
1392-03-26,0.8397032678109209
1392-03-27,0.8549267814241649
1392-03-28,0.7445683211783538
1392-03-29,0.6704039745482857
1392-04-01,0.47227794886918956
1392-04-02,0.47216922011772977
1392-04-04,0.5173194696687019
1392-04-05,0.6756971397476167
1392-04-08,0.8054400484798327
1392-04-09,0.8446122679457038
1392-04-10,0.594092056846072
1392-04-11,0.45581140079088545
1392-04-12,0.4384521939171543
1392-04-15,0.5891032968863609
1392-04-16,0.46308401170403
1392-04-17,0.42533945310155796
1392-04-18,0.3906404012768033
1392-04-19,0.4424567875340362
1392-04-22,0.39875891345986547
1392-04-23,0.386196875359852
1392-04-24,0.34819523096359406
1392-04-25,0.3638750250062954
1392-05-06,0.7972954738009657
1392-05-07,0.8441082182537637
1392-05-09,0.843163150698785
1392-05-12,0.6705298566866111
1392-05-13,0.45880806616563213
1392-05-14,0.403702251642031
1392-05-15,0.6241311051647476
1392-05-16,0.5069025140998306
1392-05-20,0.510146495772663
1392-05-21,0.39851289169251825
1392-05-22,0.3797951924743993
1392-05-23,0.37981745837337305
1392-05-26,0.38677679430653744
1392-05-27,0.3756856423678488
1392-05-28,0.3517834031610651
1392-05-29,0.244595022645581
1392-05-30,0.23605528831161612
1392-06-02,0.23896311944057064
1392-06-03,0.23546962867608742
1392-06-04,0.23772917070447483
1392-06-05,0.22958072365953686
1392-06-06,0.277009656319866
1392-06-09,0.3276366681229438
1392-06-10,0.45494846584050364
1392-06-12,0.4327803759813498
1392-06-13,0.2959759478548028
1392-06-16,0.23569959721726044
1392-06-17,0.3385348460842766
1392-06-18,0.3626313262312603
1392-06-19,0.4283116130890734
1392-06-20,0.5467285098720226
1392-06-23,0.4970143949604148
1392-06-24,0.5111040603507188
1392-06-25,0.47597933006062937
1392-06-26,0.4845706866662798
1392-06-27,0.5546912571340152
1392-06-30,0.5460921019227817
1392-06-31,0.4628343853826255
1392-07-01,0.5347485914886991
1392-07-02,0.552702240271826
1392-07-03,0.4761611458952117
1392-07-06,0.5607216536288006
1392-07-07,0.5877337903533848
1392-07-08,0.7005661915152708
1392-07-09,0.8234209330182108
1392-07-10,0.7986243903169851
1392-07-13,0.8221156430027543
